3.214223e-01	2.097379e+00	1.802619e+00	-2.934352e-04	1.712084e+00	1.984444e+00	-1.146000e-01	1.835249e+00	-2.961178e+00	5.354931e-03	4.948570e-01	5.526028e+01	-1.134060e-05	-3.685541e-03	1.777479e-01
3.258865e-01	2.087477e+00	1.551663e+00	-1.219868e-04	1.471902e+00	1.984444e+00	-1.738443e-01	1.596605e+00	-4.393258e+00	8.783199e-03	5.959295e-01	3.674425e+00	-1.884205e-05	-1.549869e-03	3.193500e-01
3.303507e-01	2.077414e+00	1.299779e+00	-5.823836e-05	1.230920e+00	1.984444e+00	-3.104172e-01	1.374429e+00	-4.767888e+00	1.129535e-02	4.485688e-01	-3.313324e+01	-1.988730e-05	-1.775011e-05	2.400669e-01
3.348149e-01	2.066967e+00	1.047322e+00	-1.511477e-04	9.894210e-01	1.984444e+00	-3.685728e-01	1.162907e+00	-4.850646e+00	1.284702e-02	2.294651e-01	-4.860125e+01	-1.674571e-05	6.236266e-04	1.026080e-01
3.392791e-01	2.056665e+00	7.944519e-01	-3.281258e-04	7.475021e-01	1.984444e+00	-3.908699e-01	9.571457e-01	-4.904264e+00	1.336422e-02	-6.694701e-03	-5.334165e+01	-1.268502e-05	7.250280e-04	-7.514920e-04
3.437433e-01	2.045868e+00	5.412115e-01	-5.135873e-04	5.052227e-01	1.984444e+00	-4.154672e-01	7.556459e-01	-4.948828e+00	1.280627e-02	-2.497384e-01	-5.413705e+01	-9.835369e-06	5.141997e-04	-6.295313e-02
3.482075e-01	2.035172e+00	2.877491e-01	-7.004113e-04	2.626908e-01	1.984444e+00	-4.303622e-01	5.576684e-01	-4.962115e+00	1.116135e-02	-4.937234e-01	-5.142466e+01	-6.740218e-06	3.301567e-05	-8.087172e-02
3.526717e-01	2.024320e+00	3.653514e-02	-9.363151e-04	2.228226e-02	1.984444e+00	-4.435445e-01	3.672586e-01	-4.971765e+00	8.416359e-03	-7.236437e-01	-4.221447e+01	-1.010562e-05	-3.509783e-04	-5.985477e-02
3.571359e-01	2.013423e+00	-1.868437e-01	-1.182644e-03	-1.916428e-01	1.984444e+00	-4.566641e-01	2.227828e-01	-4.980245e+00	4.620384e-03	-8.987000e-01	-2.381303e+01	-1.109616e-05	-4.970051e-04	-2.796561e-02
3.616001e-01	2.002448e+00	-2.811530e-01	-1.272831e-03	-2.804623e-01	1.984444e+00	-4.697014e-01	1.830129e-01	-4.986666e+00	9.837397e-05	-9.593878e-01	1.263303e+00	-1.383519e-05	-6.000814e-04	5.528192e-03
3.660643e-01	1.991341e+00	-1.671540e-01	-8.127387e-04	-1.602936e-01	1.984444e+00	-4.811236e-01	2.544273e-01	-4.974344e+00	-4.339256e-03	-8.821840e-01	2.500202e+01	-1.764814e-05	-4.640964e-04	3.596766e-02
3.705285e-01	1.980320e+00	3.582091e-02	9.577155e-05	5.205860e-02	1.984444e+00	-4.901224e-01	4.044251e-01	-4.957690e+00	-7.996932e-03	-7.087022e-01	4.080261e+01	-1.852366e-05	-1.909974e-04	4.803601e-02
3.749927e-01	1.969277e+00	2.522353e-01	8.276094e-04	2.784677e-01	1.984444e+00	-4.975766e-01	5.650035e-01	-4.960415e+00	-1.069990e-02	-4.945499e-01	4.845352e+01	-1.844023e-05	-1.411518e-05	5.023368e-02
3.794568e-01	1.957947e+00	4.765902e-01	1.130527e-03	5.132560e-01	1.984444e+00	-5.040216e-01	7.295167e-01	-4.938255e+00	-1.240079e-02	-2.671670e-01	5.124502e+01	-1.915933e-05	2.319138e-04	4.779353e-02
3.839211e-01	1.946922e+00	7.048876e-01	1.116904e-03	7.522376e-01	1.984444e+00	-5.104219e-01	8.951222e-01	-4.898652e+00	-1.307626e-02	-3.507895e-02	5.104320e+01	-1.686709e-05	5.068381e-04	2.396237e-02
3.883853e-01	1.935743e+00	9.351140e-01	1.008761e-03	9.932977e-01	1.984444e+00	-5.163310e-01	1.059968e+00	-4.867908e+00	-1.271464e-02	1.957563e-01	4.574574e+01	-1.327653e-05	5.013198e-04	-7.245263e-03
3.928494e-01	1.924619e+00	1.167216e+00	9.210109e-04	1.236345e+00	1.984444e+00	-5.171918e-01	1.224709e+00	-4.756724e+00	-1.131102e-02	4.027889e-01	2.891781e+01	-1.184520e-05	3.006751e-04	4.760117e-03
3.973137e-01	1.913410e+00	1.400878e+00	7.635767e-04	1.481088e+00	1.984444e+00	-4.389396e-01	1.390157e+00	-4.259837e+00	-8.922349e-03	5.118020e-01	-4.611380e+00	-1.071703e-05	2.642553e-04	8.822674e-02
4.017778e-01	1.903447e+00	1.635553e+00	5.532100e-04	1.727095e+00	1.984444e+00	1.138757e-01	1.565869e+00	-2.902267e+00	-6.078340e-03	4.019619e-01	-4.588007e+01	-1.212076e-05	9.614473e-04	1.840329e-01
4.062420e-01	1.898087e+00	1.873087e+00	3.872003e-04	1.975173e+00	1.984444e+00	1.567920e+00	1.852006e+00	-6.184055e-01	-4.428304e-03	4.840977e-02	-6.903005e+01	-5.417608e-06	2.313859e-03	1.615257e-01
4.107063e-01	1.900207e+00	2.121418e+00	2.929948e-04	2.227901e+00	1.984444e+00	3.287206e+00	2.423357e+00	1.830126e+00	-5.457237e-03	-3.473351e-01	-5.502693e+01	1.032130e-05	3.040586e-03	-1.579650e-02
4.151704e-01	1.908217e+00	2.384280e+00	2.631571e-04	2.485931e+00	1.984444e+00	4.120316e+00	3.209110e+00	3.513179e+00	-8.369200e-03	-5.288197e-01	-1.520885e+01	2.819812e-05	2.181080e-03	-1.954731e-01
4.196346e-01	1.918127e+00	2.653119e+00	3.048656e-04	2.746462e+00	1.984444e+00	4.295445e+00	4.056366e+00	4.302716e+00	-1.099607e-02	-4.613588e-01	2.287259e+01	3.186122e-05	6.734286e-04	-2.262632e-01
4.240988e-01	1.928589e+00	2.924883e+00	4.449118e-04	3.008495e+00	1.984444e+00	4.411707e+00	4.934150e+00	4.652353e+00	-1.275637e-02	-2.654620e-01	4.515907e+01	3.043422e-05	-2.022610e-04	-1.411739e-01
4.285630e-01	1.939601e+00	3.198301e+00	6.121176e-04	3.271541e+00	1.984444e+00	4.457676e+00	5.828726e+00	4.849076e+00	-1.344759e-02	-2.359643e-02	5.453011e+01	2.905020e-05	-5.397006e-04	-4.154271e-02
4.330272e-01	1.950898e+00	3.472780e+00	7.660794e-04	3.535313e+00	1.984444e+00	4.484123e+00	6.734810e+00	4.946853e+00	-1.300171e-02	2.336732e-01	5.695586e+01	2.440869e-05	-4.813623e-04	3.186040e-02
4.374914e-01	1.962099e+00	3.747712e+00	9.155244e-04	3.799417e+00	1.984444e+00	4.512380e+00	7.649537e+00	5.007186e+00	-1.138716e-02	4.925654e-01	5.425721e+01	2.377140e-05	-1.522418e-04	7.337181e-02
4.419556e-01	1.973395e+00	4.018483e+00	1.078724e-03	4.058846e+00	1.984444e+00	4.538240e+00	8.561356e+00	5.085588e+00	-8.611511e-03	7.342556e-01	4.448571e+01	2.334661e-05	2.370814e-04	8.834310e-02
4.464198e-01	1.984938e+00	4.252166e+00	1.371654e-03	4.278874e+00	1.984444e+00	4.559120e+00	9.381941e+00	5.157599e+00	-4.735964e-03	9.169282e-01	2.568039e+01	2.522669e-05	7.032726e-04	7.386753e-02
4.508840e-01	1.996413e+00	4.351246e+00	1.643211e-03	4.359910e+00	1.984444e+00	4.582322e+00	9.759364e+00	5.221379e+00	-1.281782e-04	9.844966e-01	6.398103e-01	2.999415e-05	1.032591e-03	2.252042e-02
4.553482e-01	2.008032e+00	4.256711e+00	1.384537e-03	4.248030e+00	1.984444e+00	4.600764e+00	9.441661e+00	5.291339e+00	4.428188e-03	9.171999e-01	-2.307001e+01	3.569925e-05	9.630672e-04	-4.073605e-02
4.598124e-01	2.019790e+00	4.067130e+00	5.310347e-04	4.044359e+00	1.984444e+00	4.610900e+00	8.810479e+00	5.339482e+00	8.277828e-03	7.531710e-01	-3.933002e+01	4.014749e-05	5.344251e-04	-7.037031e-02
4.642766e-01	2.031460e+00	3.853696e+00	-3.776806e-04	3.817990e+00	1.984444e+00	4.620245e+00	8.102464e+00	5.381568e+00	1.120353e-02	5.435005e-01	-4.728619e+01	3.965833e-05	1.791637e-04	-5.717984e-02
4.687408e-01	2.043112e+00	3.630034e+00	-9.295561e-04	3.581798e+00	1.984444e+00	4.630832e+00	7.354960e+00	5.449741e+00	1.312642e-02	3.167111e-01	-4.641151e+01	4.119570e-05	2.932159e-08	-2.868528e-02
4.732050e-01	2.055176e+00	3.402429e+00	-1.047467e-03	3.341883e+00	1.984444e+00	4.639464e+00	6.586937e+00	5.483443e+00	1.402044e-02	8.359828e-02	-3.296202e+01	3.934527e-05	-5.161897e-05	-6.098590e-03
4.776692e-01	2.066760e+00	3.171789e+00	-8.962278e-04	3.099084e+00	1.984444e+00	4.646923e+00	5.802513e+00	0.000000e+00	1.387356e-02	0.000000e+00	0.000000e+00	4.034758e-05	0.000000e+00	0.000000e+00
4.821334e-01	2.078637e+00	2.938072e+00	-7.434153e-04	2.853308e+00	1.984444e+00	4.652658e+00	5.004590e+00	0.000000e+00	1.267531e-02	0.000000e+00	0.000000e+00	3.933993e-05	0.000000e+00	0.000000e+00
4.865976e-01	2.090369e+00	2.701353e+00	-5.754859e-04	2.604743e+00	1.984444e+00	4.637913e+00	4.194481e+00	0.000000e+00	1.042793e-02	0.000000e+00	0.000000e+00	4.072213e-05	0.000000e+00	0.000000e+00
4.910618e-01	2.101773e+00	2.461159e+00	-3.823545e-04	2.353648e+00	1.984444e+00	4.430050e+00	3.371222e+00	0.000000e+00	7.297114e-03	0.000000e+00	0.000000e+00	4.233397e-05	0.000000e+00	0.000000e+00
4.955260e-01	2.111104e+00	2.210008e+00	-2.455724e-04	2.097347e+00	1.984444e+00	3.218139e+00	2.562304e+00	0.000000e+00	4.414856e-03	0.000000e+00	0.000000e+00	3.437038e-05	0.000000e+00	0.000000e+00
